Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort,departure_date,total_duration,dep_time,ret_time,dep_airline,ret_airline,total_stops,target
8:15 am – 5:45 pm +1,Korean Air,SAN‐ICN,17h30m,1,HNL,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,3704,20220405-1909,fast,2022-06-24,1862,7:46,8:40,United Airlines,Asiana Airlines,2,0
6:53 pm – 4:30 am +2,Asiana Airlines,SAN‐ICN,17h37m,1,SFO,8:40 pm – 7:39 pm,Asiana Airlines,ICN‐SAN,14h59m,1,LAX,2744,20220405-1909,fast,2022-06-24,1873,8:10,6:00,Alaska Airlines,Air Canada,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,6:40 pm – 8:55 pm +1,Air Canada,ICN‐SAN,42h15m,2,"YYZ-YTZ, YUL",1425,20220405-1914,cheap,2022-06-25,3682,8:00,4:40,Alaska Airlines,Korean Air,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,6:40 pm – 10:17 am +1,Air Canada,ICN‐SAN,31h37m,1,YYZ,1430,20220405-1914,cheap,2022-06-25,2839,6:20,5:25,American Airlines,American Airlines,2,0
8:00 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h45m,1,SFO,7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1476,20220405-1914,cheap,2022-06-25,2839,6:20,5:25,American Airlines,American Airlines,3,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1476,20220405-1914,cheap,2022-06-25,2839,6:20,5:25,American Airlines,American Airlines,3,0
8:00 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h45m,1,SFO,7:45 pm – 12:23 pm +1,"EVA Air, United Airlines",ICN‐SAN,32h38m,2,"TPE, SFO",1476,20220405-1914,cheap,2022-06-25,2925,6:20,5:25,American Airlines,American Airlines,3,0
6:29 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h16m,2,"LAX, SFO",7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1563,20220405-1914,cheap,2022-06-25,2925,6:20,5:25,American Airlines,American Airlines,4,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1580,20220405-1914,cheap,2022-06-25,2925,6:20,5:25,American Airlines,American Airlines,2,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 10:30 pm,Delta,ICN‐SAN,19h10m,1,SEA,1580,20220405-1914,cheap,2022-06-25,2937,6:20,5:25,American Airlines,American Airlines,2,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 11:42 pm,Delta,ICN‐SAN,20h22m,2,"SEA, LAX",1584,20220405-1914,cheap,2022-06-25,2937,6:20,5:25,American Airlines,American Airlines,3,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 11:50 pm,Delta,ICN‐SAN,20h30m,2,"SEA, SLC",1584,20220405-1914,cheap,2022-06-25,2260,7:13,12:30,Delta,Delta,3,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 10:12 am +1,Delta,ICN‐SAN,30h52m,1,SEA,1591,20220405-1914,cheap,2022-06-25,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,4:00 pm – 7:34 am +1,"Korean Air, Alaska Airlines",ICN‐SAN,31h34m,1,SFO,1616,20220405-1914,cheap,2022-06-25,2141,7:13,12:30,Delta,Delta,2,0
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,7:20 pm – 8:50 am +1,"Korean Air, Alaska Airlines",ICN‐SAN,29h30m,1,SEA,1621,20220405-1914,cheap,2022-06-25,2141,7:13,12:30,Delta,Delta,2,0
9:15 pm – 4:30 am +3,"Alaska Airlines, Asiana Airlines",SAN‐ICN,39h15m,1,SJC-SFO,7:45 am – 2:50 pm,Multiple Airlines,ICN‐SAN,23h05m,2,"NRT, LAX-LAX",1627,20220405-1914,cheap,2022-06-25,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,6:40 pm – 10:17 am +1,Air Canada,ICN‐SAN,31h37m,1,YYZ,1547,20220405-1912,best,2022-06-25,2260,7:13,12:30,Delta,Delta,2,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1580,20220405-1912,best,2022-06-25,1757,7:46,4:50,United Airlines,United Airlines,2,1
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,6:40 pm – 8:55 pm +1,Air Canada,ICN‐SAN,42h15m,2,"YYZ-YTZ, YUL",1425,20220405-1912,best,2022-06-25,3682,8:00,4:40,Alaska Airlines,Korean Air,3,0
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,1716,20220405-1912,best,2022-06-25,1848,6:15,4:50,United Airlines,United Airlines,2,0
7:05 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h35m,1,SEA,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1763,20220405-1912,best,2022-06-25,1843,6:20,4:50,United Airlines,United Airlines,2,0
7:05 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h35m,1,SEA,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1763,20220405-1912,best,2022-06-25,1984,7:46,4:50,United Airlines,United Airlines,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,1985,20220405-1912,best,2022-06-25,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,4:40 pm – 6:11 pm,Korean Air,ICN‐SAN,17h31m,1,SEA,1716,20220405-1912,best,2022-06-25,2075,6:15,4:50,United Airlines,United Airlines,2,0
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,4:40 pm – 6:11 pm,Korean Air,ICN‐SAN,17h31m,1,SEA,1763,20220405-1912,best,2022-06-25,2092,7:46,4:50,United Airlines,United Airlines,2,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 10:30 pm,Delta,ICN‐SAN,19h10m,1,SEA,1580,20220405-1912,best,2022-06-25,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
6:15 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h35m,1,LAX,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1763,20220405-1912,best,2022-06-25,2200,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
7:05 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h35m,1,SEA,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,1870,20220405-1912,best,2022-06-25,2054,7:46,4:50,United Airlines,United Airlines,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,4:00 pm – 3:02 pm,"Korean Air, Alaska Airlines",ICN‐SAN,15h02m,1,SFO,2131,20220405-1912,best,2022-06-25,1838,7:13,7:40,Korean Air,Korean Air,2,0
6:15 am – 4:40 pm +1,Delta,SAN‐ICN,18h25m,2,"SLC, SEA",7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1827,20220405-1912,best,2022-06-25,2070,6:20,4:50,United Airlines,United Airlines,3,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,4:40 pm – 6:12 pm,Delta,ICN‐SAN,17h32m,2,"SEA, SLC",1827,20220405-1912,best,2022-06-25,1830,7:13,4:00,Korean Air,Korean Air,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,7:20 pm – 8:23 pm,"Korean Air, Alaska Airlines",ICN‐SAN,17h03m,1,SEA,2001,20220405-1912,best,2022-06-25,2054,7:46,4:50,United Airlines,United Airlines,2,0
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,7:40 pm – 11:42 pm,Korean Air,ICN‐SAN,20h02m,1,LAX,1716,20220405-1912,best,2022-06-25,2141,7:13,12:30,Delta,Delta,2,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,2001,20220405-1916,fast,2022-06-25,1757,7:46,4:50,United Airlines,United Airlines,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,1985,20220405-1916,fast,2022-06-25,1805,7:13,6:00,Delta,Air Canada,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1970,20220405-1916,fast,2022-06-25,1805,7:13,6:00,Delta,Air Canada,2,0
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1580,20220405-1916,fast,2022-06-25,1805,7:13,6:00,Korean Air,Air Canada,2,1
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,4:00 pm – 3:02 pm,"Korean Air, Alaska Airlines",ICN‐SAN,15h02m,1,SFO,2131,20220405-1916,fast,2022-06-25,1810,7:13,4:50,Delta,United Airlines,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,2030,20220405-1916,fast,2022-06-25,1830,7:13,4:00,Korean Air,Korean Air,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,2131,20220405-1916,fast,2022-06-25,1830,7:13,4:00,Delta,Korean Air,2,0
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,1716,20220405-1916,fast,2022-06-25,1838,7:13,7:40,Korean Air,Korean Air,2,0
8:15 am – 5:45 pm +1,Korean Air,SAN‐ICN,17h30m,1,HNL,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,3689,20220405-1916,fast,2022-06-25,1838,7:13,7:40,Delta,Delta,2,0
7:05 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h35m,1,SEA,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1763,20220405-1916,fast,2022-06-25,1838,7:13,7:40,Delta,Korean Air,2,0
7:05 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h35m,1,SEA,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1763,20220405-1916,fast,2022-06-25,1843,6:20,4:50,United Airlines,United Airlines,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,2190,20220405-1916,fast,2022-06-25,1843,6:15,6:00,United Airlines,Air Canada,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,7:20 pm – 8:23 pm,"Korean Air, Alaska Airlines",ICN‐SAN,17h03m,1,SEA,2001,20220405-1916,fast,2022-06-25,1848,6:15,4:50,United Airlines,United Airlines,2,0
7:05 am – 3:15 pm +1,"Delta, Korean Air",SAN‐ICN,16h10m,1,SEA,7:20 pm – 8:23 pm,"Korean Air, Alaska Airlines",ICN‐SAN,17h03m,1,SEA,2055,20220405-1916,fast,2022-06-25,1862,7:46,8:40,United Airlines,Asiana Airlines,2,0
6:15 am – 4:40 pm +1,Delta,SAN‐ICN,18h25m,2,"SLC, SEA",7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1827,20220405-1916,fast,2022-06-25,1873,8:10,6:00,Alaska Airlines,Air Canada,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 12:12 pm +1,Air Canada,ICN‐SAN,34h27m,1,YVR,1253,20220405-1922,cheap,2022-06-26,3682,8:00,4:40,Alaska Airlines,Korean Air,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1339,20220405-1922,cheap,2022-06-26,2839,6:20,5:25,American Airlines,American Airlines,2,0
1:15 pm – 11:25 am +2,"Japan Airlines, ZIPAIR",SAN‐ICN,30h10m,1,NRT,7:45 am – 2:50 pm,Multiple Airlines,ICN‐SAN,23h05m,2,"NRT, LAX-LAX",1554,20220405-1922,cheap,2022-06-26,2839,6:20,5:25,American Airlines,American Airlines,3,0
3:20 pm – 4:20 am +2,"Greyhound, Thai Airways",SAN‐ICN,21h00m,1,LAX-LAX,7:45 am – 2:50 pm,Multiple Airlines,ICN‐SAN,23h05m,2,"NRT, LAX-LAX",1600,20220405-1922,cheap,2022-06-26,2839,6:20,5:25,American Airlines,American Airlines,3,0
6:25 am – 4:30 am +2,"Alaska Airlines, Asiana Airlines",SAN‐ICN,30h05m,1,SFO,8:40 pm – 9:42 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,17h02m,1,SFO,1628,20220405-1922,cheap,2022-06-26,2925,6:20,5:25,American Airlines,American Airlines,2,0
6:25 am – 4:30 am +2,"Alaska Airlines, Asiana Airlines",SAN‐ICN,30h05m,1,SFO,8:40 pm – 7:39 pm,Asiana Airlines,ICN‐SAN,14h59m,1,LAX,1664,20220405-1922,cheap,2022-06-26,2925,6:20,5:25,American Airlines,American Airlines,2,0
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1680,20220405-1922,cheap,2022-06-26,2925,6:20,5:25,American Airlines,American Airlines,2,0
3:20 pm – 3:15 pm +2,Delta,SAN‐ICN,31h55m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1680,20220405-1922,cheap,2022-06-26,2937,6:20,5:25,American Airlines,American Airlines,2,0
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 10:30 pm,Delta,ICN‐SAN,19h10m,1,SEA,1680,20220405-1922,cheap,2022-06-26,2937,6:20,5:25,American Airlines,American Airlines,2,0
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 11:42 pm,Delta,ICN‐SAN,20h22m,2,"SEA, LAX",1685,20220405-1922,cheap,2022-06-26,2937,6:20,5:25,American Airlines,American Airlines,3,0
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 11:42 pm,Delta,ICN‐SAN,20h22m,2,"SEA, LAX",1685,20220405-1922,cheap,2022-06-26,2260,7:13,12:30,Delta,Delta,3,0
6:25 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,18h55m,1,SFO,7:20 pm – 11:59 pm,"Korean Air, Alaska Airlines",ICN‐SAN,20h39m,1,SEA,1713,20220405-1922,cheap,2022-06-26,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,1750,20220405-1922,cheap,2022-06-26,2141,7:13,12:30,Delta,Delta,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 8:24 pm,United Airlines,ICN‐SAN,19h44m,1,SFO,1750,20220405-1922,cheap,2022-06-26,2141,7:13,12:30,Delta,Delta,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 11:54 pm,United Airlines,ICN‐SAN,23h14m,1,SFO,1750,20220405-1922,cheap,2022-06-26,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1478,20220405-1919,best,2022-06-26,2260,7:13,12:30,Delta,Delta,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1339,20220405-1919,best,2022-06-26,1757,7:46,4:50,United Airlines,United Airlines,2,1
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 12:12 pm +1,Air Canada,ICN‐SAN,34h27m,1,YVR,1253,20220405-1919,best,2022-06-26,3682,8:00,4:40,Alaska Airlines,Korean Air,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,1750,20220405-1919,best,2022-06-26,1848,6:15,4:50,United Airlines,United Airlines,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,7:20 pm – 7:58 pm,"Korean Air, Alaska Airlines",ICN‐SAN,16h38m,1,SEA,1951,20220405-1919,best,2022-06-26,1843,6:20,4:50,United Airlines,United Airlines,2,0
6:25 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,18h55m,1,SFO,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1869,20220405-1919,best,2022-06-26,1984,7:46,4:50,United Airlines,United Airlines,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 8:24 pm,"Air Canada, United Airlines",ICN‐SAN,18h39m,2,"YVR, SFO",1758,20220405-1919,best,2022-06-26,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 7:39 pm,"Air Canada, United Airlines",ICN‐SAN,17h54m,2,"YVR, LAX",1837,20220405-1919,best,2022-06-26,2075,6:15,4:50,United Airlines,United Airlines,3,0
6:15 am – 5:50 pm +1,"Delta, Korean Air",SAN‐ICN,19h35m,1,LAX,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1907,20220405-1919,best,2022-06-26,2092,7:46,4:50,United Airlines,United Airlines,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 8:24 pm,United Airlines,ICN‐SAN,19h44m,1,SFO,1750,20220405-1919,best,2022-06-26,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
6:29 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h06m,1,LAX,8:40 pm – 7:39 pm,Asiana Airlines,ICN‐SAN,14h59m,1,LAX,1951,20220405-1919,best,2022-06-26,2200,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
6:20 am – 4:00 pm +1,"Alaska Airlines, Air Canada",SAN‐ICN,17h40m,2,"PDX, YVR",5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1812,20220405-1919,best,2022-06-26,2054,7:46,4:50,United Airlines,United Airlines,3,0
6:25 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,18h55m,1,SFO,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,1941,20220405-1919,best,2022-06-26,1838,7:13,7:40,Korean Air,Korean Air,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 7:39 pm,United Airlines,ICN‐SAN,18h59m,2,"SFO, LAX",1819,20220405-1919,best,2022-06-26,2070,6:20,4:50,United Airlines,United Airlines,3,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 7:39 pm,United Airlines,ICN‐SAN,18h59m,2,"SFO, LAX",1819,20220405-1919,best,2022-06-26,1830,7:13,4:00,Korean Air,Korean Air,3,0
6:15 am – 4:00 pm +1,"United Airlines, Air Canada",SAN‐ICN,17h45m,2,"SFO, YVR",5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1868,20220405-1919,best,2022-06-26,2054,7:46,4:50,United Airlines,United Airlines,3,0
6:15 am – 4:00 pm +1,"Alaska Airlines, Air Canada",SAN‐ICN,17h45m,2,"SEA, YVR",5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1883,20220405-1919,best,2022-06-26,2141,7:13,12:30,Delta,Delta,3,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,1750,20220405-1924,fast,2022-06-26,1757,7:46,4:50,United Airlines,United Airlines,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,2081,20220405-1924,fast,2022-06-26,1805,7:13,6:00,Delta,Air Canada,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,8:40 pm – 7:39 pm,Asiana Airlines,ICN‐SAN,14h59m,1,LAX,2163,20220405-1924,fast,2022-06-26,1805,7:13,6:00,Delta,Air Canada,2,0
8:15 pm – 4:20 am +2,Asiana Airlines,SAN‐ICN,16h05m,1,LAX,8:40 pm – 7:39 pm,Asiana Airlines,ICN‐SAN,14h59m,1,LAX,2487,20220405-1924,fast,2022-06-26,1805,7:13,6:00,Korean Air,Air Canada,2,0
8:12 pm – 4:30 am +2,Asiana Airlines,SAN‐ICN,16h18m,1,SFO,4:00 pm – 3:02 pm,"Korean Air, Alaska Airlines",ICN‐SAN,15h02m,1,SFO,3948,20220405-1924,fast,2022-06-26,1810,7:13,4:50,Delta,United Airlines,2,0
9:50 am – 5:45 pm +1,"Alaska Airlines, Asiana Airlines",SAN‐ICN,15h55m,1,SEA,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,4172,20220405-1924,fast,2022-06-26,1830,7:13,4:00,Korean Air,Korean Air,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,2577,20220405-1924,fast,2022-06-26,1830,7:13,4:00,Delta,Korean Air,2,0
8:15 am – 5:45 pm +1,Korean Air,SAN‐ICN,17h30m,1,HNL,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,3826,20220405-1924,fast,2022-06-26,1838,7:13,7:40,Korean Air,Korean Air,2,0
8:12 pm – 4:30 am +2,"United Airlines, Asiana Airlines",SAN‐ICN,16h18m,1,SFO,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,4362,20220405-1924,fast,2022-06-26,1838,7:13,7:40,Delta,Delta,2,0
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,2636,20220405-1924,fast,2022-06-26,1838,7:13,7:40,Delta,Korean Air,2,0
6:53 pm – 4:30 am +2,Asiana Airlines,SAN‐ICN,17h37m,1,SFO,8:40 pm – 7:39 pm,Asiana Airlines,ICN‐SAN,14h59m,1,LAX,2981,20220405-1924,fast,2022-06-26,1843,6:20,4:50,United Airlines,United Airlines,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,7:20 pm – 7:58 pm,"Korean Air, Alaska Airlines",ICN‐SAN,16h38m,1,SEA,1951,20220405-1924,fast,2022-06-26,1843,6:15,6:00,United Airlines,Air Canada,2,0
8:15 pm – 4:20 am +2,Asiana Airlines,SAN‐ICN,16h05m,1,LAX,7:20 pm – 7:58 pm,"Korean Air, Alaska Airlines",ICN‐SAN,16h38m,1,SEA,3738,20220405-1924,fast,2022-06-26,1848,6:15,4:50,United Airlines,United Airlines,2,0
6:15 am – 4:00 pm +1,Air Canada,SAN‐ICN,17h45m,2,"SFO, YVR",8:40 pm – 7:39 pm,Asiana Airlines,ICN‐SAN,14h59m,1,LAX,2574,20220405-1924,fast,2022-06-26,1862,7:46,8:40,United Airlines,Asiana Airlines,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1339,20220405-1924,fast,2022-06-26,1873,8:10,6:00,Alaska Airlines,Air Canada,2,1
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 12:12 pm +1,Air Canada,ICN‐SAN,34h27m,1,YVR,1196,20220405-1930,cheap,2022-06-27,3682,8:00,4:40,Alaska Airlines,Korean Air,2,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,6:40 pm – 10:17 am +1,Air Canada,ICN‐SAN,31h37m,1,YYZ,1316,20220405-1930,cheap,2022-06-27,2839,6:20,5:25,American Airlines,American Airlines,2,0
8:00 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h45m,1,SFO,7:45 pm – 12:23 pm +1,"EVA Air, United Airlines",ICN‐SAN,32h38m,2,"TPE, SFO",1319,20220405-1930,cheap,2022-06-27,2839,6:20,5:25,American Airlines,American Airlines,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 10:17 am +1,Air Canada,ICN‐SAN,32h32m,2,"YVR, YYZ",1338,20220405-1930,cheap,2022-06-27,2839,6:20,5:25,American Airlines,American Airlines,3,0
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,5:45 pm – 6:37 pm,Air Canada,ICN‐SAN,16h52m,1,YVR,1339,20220405-1930,cheap,2022-06-27,2925,6:20,5:25,American Airlines,American Airlines,2,0
8:00 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h45m,1,SFO,7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1426,20220405-1930,cheap,2022-06-27,2925,6:20,5:25,American Airlines,American Airlines,3,0
8:15 pm – 5:35 pm +2,Asiana Airlines,SAN‐ICN,29h20m,1,LAX,8:40 pm – 9:42 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,17h02m,1,SFO,1497,20220405-1930,cheap,2022-06-27,2925,6:20,5:25,American Airlines,American Airlines,2,0
